revenue_id,usage_id,job_id,asset_id,equipment_type,usage_date,actual_hours,billable_hours,rate_used_cents,rate_source,hire_revenue_cents,float_applied_cents,total_revenue_cents,gst_output_cents,tax_code,bas_g1_cents,bas_1a_cents
REV00970,USE00455,JOB0014,EX005,50T Excavator,2026-04-20,7.0,8.0,19654,Override,157232,90000,247232,24723,GST,247232,24723
REV00971,USE00447,JOB0014,GR001,Grader 12M,2026-04-20,9.5,9.5,19000,Rate card,180500,0,180500,18050,GST,180500,18050
REV00972,USE00053,JOB0002,CP001,Compactor 815F,2026-04-21,11.5,11.5,21303,Override,244984,0,244984,24498,GST,244984,24498
REV00973,USE00035,JOB0002,DT001,Dump Truck 30T,2026-04-21,9.5,9.5,18500,Rate card,175750,70000,245750,24575,GST,245750,24575
REV00974,USE00062,JOB0002,EX001,13T Excavator,2026-04-21,10.5,10.5,14000,Rate card,147000,50000,197000,19700,GST,197000,19700
REV00975,USE00026,JOB0002,EX002,20T Excavator,2026-04-21,9.5,9.5,15000,Rate card,142500,0,142500,14250,GST,142500,14250
REV00976,USE00044,JOB0002,LD002,Loader 4m,2026-04-21,10.0,10.0,18000,Rate card,180000,0,180000,18000,GST,180000,18000
REV00977,USE00193,JOB0008,EX001,13T Excavator,2026-04-21,6.0,8.0,14000,Rate card,112000,50000,162000,16200,GST,162000,16200
REV00978,USE00205,JOB0008,EX003,26T Excavator,2026-04-21,9.5,9.5,15000,Rate card,142500,0,142500,14250,GST,142500,14250
REV00979,USE00229,JOB0008,EX004,35T Excavator,2026-04-21,10.5,10.5,17000,Rate card,178500,70000,248500,24850,GST,248500,24850
REV00980,USE00241,JOB0008,EX005,50T Excavator,2026-04-21,9.0,9.0,21000,Rate card,189000,90000,279000,27900,GST,279000,27900
REV00981,USE00217,JOB0008,LD001,Loader 3m,2026-04-21,9.5,9.5,16000,Rate card,152000,0,152000,15200,GST,152000,15200
REV00982,USE00472,JOB0014,DT001,Dump Truck 30T,2026-04-21,8.0,8.0,18500,Rate card,148000,70000,218000,21800,GST,218000,21800
REV00983,USE00464,JOB0014,DZ001,Dozer D6,2026-04-21,8.5,8.5,23000,Rate card,195500,0,195500,19550,GST,195500,19550
REV00984,USE00440,JOB0014,EX004,35T Excavator,2026-04-21,8.0,8.0,17000,Rate card,136000,70000,206000,20600,GST,206000,20600
REV00985,USE00456,JOB0014,EX005,50T Excavator,2026-04-21,10.0,10.0,19654,Override,196540,90000,286540,28654,GST,286540,28654
REV00986,USE00448,JOB0014,GR001,Grader 12M,2026-04-21,12.0,12.0,19000,Rate card,228000,0,228000,22800,GST,228000,22800
REV00987,USE00054,JOB0002,CP001,Compactor 815F,2026-04-22,9.5,9.5,21303,Override,202378,0,202378,20238,GST,202378,20238
REV00988,USE00036,JOB0002,DT001,Dump Truck 30T,2026-04-22,9.0,9.0,18500,Rate card,166500,70000,236500,23650,GST,236500,23650
REV00989,USE00063,JOB0002,EX001,13T Excavator,2026-04-22,8.0,8.0,14000,Rate card,112000,50000,162000,16200,GST,162000,16200
REV00990,USE00027,JOB0002,EX002,20T Excavator,2026-04-22,8.0,8.0,15000,Rate card,120000,0,120000,12000,GST,120000,12000
REV00991,USE00045,JOB0002,LD002,Loader 4m,2026-04-22,7.5,8.0,18000,Rate card,144000,0,144000,14400,GST,144000,14400
REV00992,USE00194,JOB0008,EX001,13T Excavator,2026-04-22,10.0,10.0,14000,Rate card,140000,50000,190000,19000,GST,190000,19000
REV00993,USE00206,JOB0008,EX003,26T Excavator,2026-04-22,10.5,10.5,15000,Rate card,157500,0,157500,15750,GST,157500,15750
REV00994,USE00230,JOB0008,EX004,35T Excavator,2026-04-22,11.0,11.0,17000,Rate card,187000,70000,257000,25700,GST,257000,25700
REV00995,USE00242,JOB0008,EX005,50T Excavator,2026-04-22,10.0,10.0,21000,Rate card,210000,90000,300000,30000,GST,300000,30000
REV00996,USE00218,JOB0008,LD001,Loader 3m,2026-04-22,10.0,10.0,16000,Rate card,160000,0,160000,16000,GST,160000,16000
REV00997,USE00473,JOB0014,DT001,Dump Truck 30T,2026-04-22,10.0,10.0,18500,Rate card,185000,70000,255000,25500,GST,255000,25500
REV00998,USE00465,JOB0014,DZ001,Dozer D6,2026-04-22,7.5,8.0,23000,Rate card,184000,0,184000,18400,GST,184000,18400
REV00999,USE00441,JOB0014,EX004,35T Excavator,2026-04-22,11.0,11.0,17000,Rate card,187000,70000,257000,25700,GST,257000,25700
REV01000,USE00457,JOB0014,EX005,50T Excavator,2026-04-22,9.0,9.0,19654,Override,176886,90000,266886,26689,GST,266886,26689
REV01001,USE00449,JOB0014,GR001,Grader 12M,2026-04-22,7.5,7.5,19000,Rate card,142500,0,142500,14250,GST,142500,14250
REV01002,USE00055,JOB0002,CP001,Compactor 815F,2026-04-23,8.0,8.0,21303,Override,170424,0,170424,17042,GST,170424,17042
REV01003,USE00037,JOB0002,DT001,Dump Truck 30T,2026-04-23,10.0,10.0,18500,Rate card,185000,70000,255000,25500,GST,255000,25500
REV01004,USE00064,JOB0002,EX001,13T Excavator,2026-04-23,11.0,11.0,14000,Rate card,154000,50000,204000,20400,GST,204000,20400
REV01005,USE00028,JOB0002,EX002,20T Excavator,2026-04-23,9.0,9.0,15000,Rate card,135000,0,135000,13500,GST,135000,13500
REV01006,USE00046,JOB0002,LD002,Loader 4m,2026-04-23,8.0,8.0,18000,Rate card,144000,0,144000,14400,GST,144000,14400
REV01007,USE00195,JOB0008,EX001,13T Excavator,2026-04-23,9.5,9.5,14000,Rate card,133000,50000,183000,18300,GST,183000,18300
REV01008,USE00207,JOB0008,EX003,26T Excavator,2026-04-23,10.0,10.0,15000,Rate card,150000,0,150000,15000,GST,150000,15000
REV01009,USE00231,JOB0008,EX004,35T Excavator,2026-04-23,10.5,10.5,17000,Rate card,178500,70000,248500,24850,GST,248500,24850
REV01010,USE00243,JOB0008,EX005,50T Excavator,2026-04-23,7.5,8.0,21000,Rate card,168000,90000,258000,25800,GST,258000,25800
REV01011,USE00219,JOB0008,LD001,Loader 3m,2026-04-23,10.0,10.0,16000,Rate card,160000,0,160000,16000,GST,160000,16000
REV01012,USE00474,JOB0014,DT001,Dump Truck 30T,2026-04-23,10.0,10.0,18500,Rate card,185000,70000,255000,25500,GST,255000,25500
REV01013,USE00466,JOB0014,DZ001,Dozer D6,2026-04-23,9.5,9.5,23000,Rate card,218500,0,218500,21850,GST,218500,21850
REV01014,USE00442,JOB0014,EX004,35T Excavator,2026-04-23,10.0,10.0,17000,Rate card,170000,70000,240000,24000,GST,240000,24000
REV01015,USE00458,JOB0014,EX005,50T Excavator,2026-04-23,9.0,9.0,19654,Override,176886,90000,266886,26689,GST,266886,26689
REV01016,USE00450,JOB0014,GR001,Grader 12M,2026-04-23,11.5,11.5,19000,Rate card,218500,0,218500,21850,GST,218500,21850
REV01017,USE00056,JOB0002,CP001,Compactor 815F,2026-04-24,9.5,9.5,21303,Override,202378,0,202378,20238,GST,202378,20238
REV01018,USE00038,JOB0002,DT001,Dump Truck 30T,2026-04-24,9.5,9.5,18500,Rate card,175750,70000,245750,24575,GST,245750,24575
REV01019,USE00065,JOB0002,EX001,13T Excavator,2026-04-24,9.5,9.5,14000,Rate card,133000,50000,183000,18300,GST,183000,18300
REV01020,USE00029,JOB0002,EX002,20T Excavator,2026-04-24,10.0,10.0,15000,Rate card,150000,0,150000,15000,GST,150000,15000
REV01021,USE00047,JOB0002,LD002,Loader 4m,2026-04-24,7.0,7.0,18000,Rate card,126000,0,126000,12600,GST,126000,12600
REV01022,USE00196,JOB0008,EX001,13T Excavator,2026-04-24,9.0,9.0,14000,Rate card,126000,50000,176000,17600,GST,176000,17600
REV01023,USE00208,JOB0008,EX003,26T Excavator,2026-04-24,7.0,8.0,15000,Rate card,120000,0,120000,12000,GST,120000,12000
REV01024,USE00232,JOB0008,EX004,35T Excavator,2026-04-24,9.5,9.5,17000,Rate card,161500,70000,231500,23150,GST,231500,23150
REV01025,USE00244,JOB0008,EX005,50T Excavator,2026-04-24,7.5,8.0,21000,Rate card,168000,90000,258000,25800,GST,258000,25800
REV01026,USE00220,JOB0008,LD001,Loader 3m,2026-04-24,8.0,8.0,16000,Rate card,128000,0,128000,12800,GST,128000,12800
REV01027,USE00013,JOB0001,DZ001,Dozer D6,2026-04-25,9.5,9.5,23000,Rate card,218500,90000,308500,30850,GST,308500,30850
REV01028,USE00001,JOB0001,LD001,Loader 3m,2026-04-25,8.0,8.0,16000,Rate card,128000,65000,193000,19300,GST,193000,19300
REV01029,USE00057,JOB0002,CP001,Compactor 815F,2026-04-25,8.0,8.0,21303,Override,170424,0,170424,17042,GST,170424,17042
REV01030,USE00039,JOB0002,DT001,Dump Truck 30T,2026-04-25,10.0,10.0,18500,Rate card,185000,0,185000,18500,GST,185000,18500
REV01031,USE00066,JOB0002,EX001,13T Excavator,2026-04-25,10.5,10.5,14000,Rate card,147000,50000,197000,19700,GST,197000,19700
REV01032,USE00030,JOB0002,EX002,20T Excavator,2026-04-25,10.5,10.5,15000,Rate card,157500,0,157500,15750,GST,157500,15750
REV01033,USE00048,JOB0002,LD002,Loader 4m,2026-04-25,10.0,10.0,18000,Rate card,180000,0,180000,18000,GST,180000,18000
REV01034,USE00197,JOB0008,EX001,13T Excavator,2026-04-25,9.5,9.5,14000,Rate card,133000,50000,183000,18300,GST,183000,18300
REV01035,USE00209,JOB0008,EX003,26T Excavator,2026-04-25,7.5,8.0,15000,Rate card,120000,0,120000,12000,GST,120000,12000
REV01036,USE00233,JOB0008,EX004,35T Excavator,2026-04-25,9.5,9.5,17000,Rate card,161500,0,161500,16150,GST,161500,16150
REV01037,USE00245,JOB0008,EX005,50T Excavator,2026-04-25,9.5,9.5,21000,Rate card,199500,0,199500,19950,GST,199500,19950
REV01038,USE00221,JOB0008,LD001,Loader 3m,2026-04-25,8.5,8.5,16000,Rate card,136000,65000,201000,20100,GST,201000,20100
REV01039,USE00014,JOB0001,DZ001,Dozer D6,2026-04-27,10.0,10.0,23000,Rate card,230000,0,230000,23000,GST,230000,23000
REV01040,USE00002,JOB0001,LD001,Loader 3m,2026-04-27,8.0,8.0,16000,Rate card,128000,65000,193000,19300,GST,193000,19300
REV01041,USE00058,JOB0002,CP001,Compactor 815F,2026-04-27,9.0,9.0,21303,Override,191727,0,191727,19173,GST,191727,19173
REV01042,USE00040,JOB0002,DT001,Dump Truck 30T,2026-04-27,7.5,8.0,18500,Rate card,148000,0,148000,14800,GST,148000,14800
REV01043,USE00067,JOB0002,EX001,13T Excavator,2026-04-27,9.5,9.5,14000,Rate card,133000,50000,183000,18300,GST,183000,18300
REV01044,USE00031,JOB0002,EX002,20T Excavator,2026-04-27,9.5,9.5,15000,Rate card,142500,0,142500,14250,GST,142500,14250
REV01045,USE00049,JOB0002,LD002,Loader 4m,2026-04-27,8.5,8.5,18000,Rate card,153000,0,153000,15300,GST,153000,15300
REV01046,USE00198,JOB0008,EX001,13T Excavator,2026-04-27,9.0,9.0,14000,Rate card,126000,50000,176000,17600,GST,176000,17600
REV01047,USE00210,JOB0008,EX003,26T Excavator,2026-04-27,8.0,8.0,15000,Rate card,120000,0,120000,12000,GST,120000,12000
REV01048,USE00234,JOB0008,EX004,35T Excavator,2026-04-27,12.0,12.0,17000,Rate card,204000,0,204000,20400,GST,204000,20400
REV01049,USE00246,JOB0008,EX005,50T Excavator,2026-04-27,8.0,8.0,21000,Rate card,168000,0,168000,16800,GST,168000,16800
REV01050,USE00222,JOB0008,LD001,Loader 3m,2026-04-27,9.5,9.5,16000,Rate card,152000,65000,217000,21700,GST,217000,21700
REV01051,USE00015,JOB0001,DZ001,Dozer D6,2026-04-28,10.5,10.5,23000,Rate card,241500,0,241500,24150,GST,241500,24150
REV01052,USE00003,JOB0001,LD001,Loader 3m,2026-04-28,9.5,9.5,16000,Rate card,152000,65000,217000,21700,GST,217000,21700
REV01053,USE00059,JOB0002,CP001,Compactor 815F,2026-04-28,10.0,10.0,21303,Override,213030,0,213030,21303,GST,213030,21303
REV01054,USE00041,JOB0002,DT001,Dump Truck 30T,2026-04-28,10.0,10.0,18500,Rate card,185000,0,185000,18500,GST,185000,18500
REV01055,USE00068,JOB0002,EX001,13T Excavator,2026-04-28,6.0,8.0,14000,Rate card,112000,50000,162000,16200,GST,162000,16200
REV01056,USE00032,JOB0002,EX002,20T Excavator,2026-04-28,7.5,8.0,15000,Rate card,120000,0,120000,12000,GST,120000,12000
REV01057,USE00050,JOB0002,LD002,Loader 4m,2026-04-28,6.0,8.0,18000,Rate card,144000,0,144000,14400,GST,144000,14400
REV01058,USE00199,JOB0008,EX001,13T Excavator,2026-04-28,9.0,9.0,14000,Rate card,126000,50000,176000,17600,GST,176000,17600
REV01059,USE00211,JOB0008,EX003,26T Excavator,2026-04-28,6.0,8.0,15000,Rate card,120000,0,120000,12000,GST,120000,12000
REV01060,USE00235,JOB0008,EX004,35T Excavator,2026-04-28,7.5,8.0,17000,Rate card,136000,0,136000,13600,GST,136000,13600
REV01061,USE00247,JOB0008,EX005,50T Excavator,2026-04-28,10.0,10.0,21000,Rate card,210000,0,210000,21000,GST,210000,21000
REV01062,USE00223,JOB0008,LD001,Loader 3m,2026-04-28,7.5,8.0,16000,Rate card,128000,65000,193000,19300,GST,193000,19300
REV01063,USE00016,JOB0001,DZ001,Dozer D6,2026-04-29,9.0,9.0,23000,Rate card,207000,0,207000,20700,GST,207000,20700
REV01064,USE00004,JOB0001,LD001,Loader 3m,2026-04-29,7.0,8.0,16000,Rate card,128000,65000,193000,19300,GST,193000,19300
REV01065,USE00060,JOB0002,CP001,Compactor 815F,2026-04-29,11.0,11.0,21303,Override,234333,0,234333,23433,GST,234333,23433
REV01066,USE00042,JOB0002,DT001,Dump Truck 30T,2026-04-29,8.0,8.0,18500,Rate card,148000,0,148000,14800,GST,148000,14800
REV01067,USE00069,JOB0002,EX001,13T Excavator,2026-04-29,8.0,8.0,14000,Rate card,112000,50000,162000,16200,GST,162000,16200
REV01068,USE00033,JOB0002,EX002,20T Excavator,2026-04-29,7.5,8.0,15000,Rate card,120000,0,120000,12000,GST,120000,12000
REV01069,USE00051,JOB0002,LD002,Loader 4m,2026-04-29,11.0,11.0,18000,Rate card,198000,0,198000,19800,GST,198000,19800
REV01070,USE00200,JOB0008,EX001,13T Excavator,2026-04-29,10.0,10.0,14000,Rate card,140000,50000,190000,19000,GST,190000,19000
REV01071,USE00212,JOB0008,EX003,26T Excavator,2026-04-29,11.0,11.0,15000,Rate card,165000,0,165000,16500,GST,165000,16500
REV01072,USE00236,JOB0008,EX004,35T Excavator,2026-04-29,10.0,10.0,17000,Rate card,170000,0,170000,17000,GST,170000,17000
REV01073,USE00248,JOB0008,EX005,50T Excavator,2026-04-29,9.0,9.0,21000,Rate card,189000,0,189000,18900,GST,189000,18900
REV01074,USE00224,JOB0008,LD001,Loader 3m,2026-04-29,9.5,9.5,16000,Rate card,152000,65000,217000,21700,GST,217000,21700
REV01075,USE00017,JOB0001,DZ001,Dozer D6,2026-04-30,7.5,8.0,23000,Rate card,184000,0,184000,18400,GST,184000,18400
REV01076,USE00005,JOB0001,LD001,Loader 3m,2026-04-30,11.0,11.0,16000,Rate card,176000,65000,241000,24100,GST,241000,24100
REV01077,USE00201,JOB0008,EX001,13T Excavator,2026-04-30,10.5,10.5,14000,Rate card,147000,0,147000,14700,GST,147000,14700
REV01078,USE00213,JOB0008,EX003,26T Excavator,2026-04-30,11.0,11.0,15000,Rate card,165000,0,165000,16500,GST,165000,16500
REV01079,USE00237,JOB0008,EX004,35T Excavator,2026-04-30,10.0,10.0,17000,Rate card,170000,0,170000,17000,GST,170000,17000
REV01080,USE00249,JOB0008,EX005,50T Excavator,2026-04-30,9.0,9.0,21000,Rate card,189000,0,189000,18900,GST,189000,18900
REV01081,USE00225,JOB0008,LD001,Loader 3m,2026-04-30,8.5,8.5,16000,Rate card,136000,65000,201000,20100,GST,201000,20100
REV01082,USE00018,JOB0001,DZ001,Dozer D6,2026-05-01,7.5,8.0,23000,Rate card,184000,0,184000,18400,GST,184000,18400
REV01083,USE00006,JOB0001,LD001,Loader 3m,2026-05-01,9.5,9.5,16000,Rate card,152000,65000,217000,21700,GST,217000,21700
REV01084,USE00776,JOB0024,CP001,Compactor 815F,2026-05-01,8.0,8.0,23000,Rate card,184000,80000,264000,26400,GST,264000,26400
REV01085,USE00773,JOB0024,DZ001,Dozer D6,2026-05-01,10.5,10.5,25537,Override,268138,90000,358138,35814,GST,358138,35814
REV01086,USE00782,JOB0024,EX002,20T Excavator,2026-05-01,7.5,8.0,15000,Rate card,120000,60000,180000,18000,GST,180000,18000
REV01087,USE00779,JOB0024,EX005,50T Excavator,2026-05-01,6.5,8.0,20742,Override,165936,90000,255936,25594,GST,255936,25594
REV01088,USE00019,JOB0001,DZ001,Dozer D6,2026-05-02,6.5,8.0,23000,Rate card,184000,90000,274000,27400,GST,274000,27400
REV01089,USE00007,JOB0001,LD001,Loader 3m,2026-05-02,10.5,10.5,16000,Rate card,168000,0,168000,16800,GST,168000,16800
REV01090,USE00777,JOB0024,CP001,Compactor 815F,2026-05-02,8.0,8.0,23000,Rate card,184000,0,184000,18400,GST,184000,18400
REV01091,USE00774,JOB0024,DZ001,Dozer D6,2026-05-02,8.0,8.0,25537,Override,204296,90000,294296,29430,GST,294296,29430
REV01092,USE00783,JOB0024,EX002,20T Excavator,2026-05-02,9.0,9.0,15000,Rate card,135000,0,135000,13500,GST,135000,13500
REV01093,USE00780,JOB0024,EX005,50T Excavator,2026-05-02,9.5,9.5,20742,Override,197049,0,197049,19705,GST,197049,19705
REV01094,USE01344,JOB0039,DZ001,Dozer D6,2026-05-02,8.5,8.5,23000,Rate card,195500,90000,285500,28550,GST,285500,28550
REV01095,USE01327,JOB0039,GR001,Grader 12M,2026-05-02,9.5,9.5,19000,Rate card,180500,80000,260500,26050,GST,260500,26050
REV01096,USE01310,JOB0039,LD001,Loader 3m,2026-05-02,9.0,9.0,16000,Rate card,144000,65000,209000,20900,GST,209000,20900
REV01097,USE01361,JOB0039,LD002,Loader 4m,2026-05-02,7.5,8.0,20142,Override,161136,70000,231136,23114,GST,231136,23114
REV01098,USE00020,JOB0001,DZ001,Dozer D6,2026-05-04,10.0,10.0,23000,Rate card,230000,90000,320000,32000,GST,320000,32000
REV01099,USE00008,JOB0001,LD001,Loader 3m,2026-05-04,10.0,10.0,16000,Rate card,160000,65000,225000,22500,GST,225000,22500
REV01100,USE00778,JOB0024,CP001,Compactor 815F,2026-05-04,8.0,8.0,23000,Rate card,184000,0,184000,18400,GST,184000,18400
REV01101,USE00775,JOB0024,DZ001,Dozer D6,2026-05-04,10.0,10.0,25537,Override,255370,90000,345370,34537,GST,345370,34537
REV01102,USE00784,JOB0024,EX002,20T Excavator,2026-05-04,8.5,8.5,15000,Rate card,127500,0,127500,12750,GST,127500,12750
REV01103,USE00781,JOB0024,EX005,50T Excavator,2026-05-04,6.0,8.0,20742,Override,165936,0,165936,16594,GST,165936,16594
REV01104,USE01345,JOB0039,DZ001,Dozer D6,2026-05-04,8.5,8.5,23000,Rate card,195500,90000,285500,28550,GST,285500,28550
REV01105,USE01328,JOB0039,GR001,Grader 12M,2026-05-04,8.5,8.5,19000,Rate card,161500,0,161500,16150,GST,161500,16150
REV01106,USE01311,JOB0039,LD001,Loader 3m,2026-05-04,10.0,10.0,16000,Rate card,160000,65000,225000,22500,GST,225000,22500
REV01107,USE01362,JOB0039,LD002,Loader 4m,2026-05-04,7.5,8.0,20142,Override,161136,0,161136,16114,GST,161136,16114
REV01108,USE00021,JOB0001,DZ001,Dozer D6,2026-05-05,11.5,11.5,23000,Rate card,264500,90000,354500,35450,GST,354500,35450
REV01109,USE00009,JOB0001,LD001,Loader 3m,2026-05-05,8.5,8.5,16000,Rate card,136000,65000,201000,20100,GST,201000,20100
REV01110,USE01212,JOB0036,CP001,Compactor 815F,2026-05-05,8.5,8.5,23000,Rate card,195500,80000,275500,27550,GST,275500,27550
REV01111,USE01199,JOB0036,EX002,20T Excavator,2026-05-05,8.5,8.5,15000,Rate card,127500,60000,187500,18750,GST,187500,18750
REV01112,USE01186,JOB0036,EX003,26T Excavator,2026-05-05,8.5,8.5,15000,Rate card,127500,0,127500,12750,GST,127500,12750
REV01113,USE01173,JOB0036,EX004,35T Excavator,2026-05-05,7.5,8.0,17000,Rate card,136000,0,136000,13600,GST,136000,13600
REV01114,USE01346,JOB0039,DZ001,Dozer D6,2026-05-05,10.5,10.5,23000,Rate card,241500,90000,331500,33150,GST,331500,33150
REV01115,USE01329,JOB0039,GR001,Grader 12M,2026-05-05,6.5,8.0,19000,Rate card,152000,0,152000,15200,GST,152000,15200
REV01116,USE01312,JOB0039,LD001,Loader 3m,2026-05-05,10.0,10.0,16000,Rate card,160000,65000,225000,22500,GST,225000,22500
REV01117,USE01363,JOB0039,LD002,Loader 4m,2026-05-05,8.0,8.0,20142,Override,161136,0,161136,16114,GST,161136,16114
REV01118,USE00022,JOB0001,DZ001,Dozer D6,2026-05-06,10.0,10.0,23000,Rate card,230000,90000,320000,32000,GST,320000,32000
REV01119,USE00010,JOB0001,LD001,Loader 3m,2026-05-06,10.5,10.5,16000,Rate card,168000,65000,233000,23300,GST,233000,23300
REV01120,USE01213,JOB0036,CP001,Compactor 815F,2026-05-06,8.5,8.5,23000,Rate card,195500,0,195500,19550,GST,195500,19550
REV01121,USE01200,JOB0036,EX002,20T Excavator,2026-05-06,9.0,9.0,15000,Rate card,135000,0,135000,13500,GST,135000,13500
REV01122,USE01187,JOB0036,EX003,26T Excavator,2026-05-06,10.0,10.0,15000,Rate card,150000,0,150000,15000,GST,150000,15000
REV01123,USE01174,JOB0036,EX004,35T Excavator,2026-05-06,8.5,8.5,17000,Rate card,144500,0,144500,14450,GST,144500,14450
REV01124,USE01347,JOB0039,DZ001,Dozer D6,2026-05-06,8.5,8.5,23000,Rate card,195500,90000,285500,28550,GST,285500,28550
REV01125,USE01330,JOB0039,GR001,Grader 12M,2026-05-06,6.0,6.0,19000,Rate card,114000,0,114000,11400,GST,114000,11400
REV01126,USE01313,JOB0039,LD001,Loader 3m,2026-05-06,8.5,8.5,16000,Rate card,136000,65000,201000,20100,GST,201000,20100
REV01127,USE01364,JOB0039,LD002,Loader 4m,2026-05-06,9.0,9.0,20142,Override,181278,0,181278,18128,GST,181278,18128
REV01128,USE00023,JOB0001,DZ001,Dozer D6,2026-05-07,11.0,11.0,23000,Rate card,253000,90000,343000,34300,GST,343000,34300
REV01129,USE00011,JOB0001,LD001,Loader 3m,2026-05-07,10.0,10.0,16000,Rate card,160000,65000,225000,22500,GST,225000,22500
REV01130,USE01214,JOB0036,CP001,Compactor 815F,2026-05-07,11.0,11.0,23000,Rate card,253000,0,253000,25300,GST,253000,25300
REV01131,USE01201,JOB0036,EX002,20T Excavator,2026-05-07,7.5,8.0,15000,Rate card,120000,0,120000,12000,GST,120000,12000
REV01132,USE01188,JOB0036,EX003,26T Excavator,2026-05-07,8.0,8.0,15000,Rate card,120000,0,120000,12000,GST,120000,12000
REV01133,USE01175,JOB0036,EX004,35T Excavator,2026-05-07,9.5,9.5,17000,Rate card,161500,0,161500,16150,GST,161500,16150
REV01134,USE01348,JOB0039,DZ001,Dozer D6,2026-05-07,10.0,10.0,23000,Rate card,230000,90000,320000,32000,GST,320000,32000
REV01135,USE01331,JOB0039,GR001,Grader 12M,2026-05-07,8.0,8.0,19000,Rate card,152000,0,152000,15200,GST,152000,15200
REV01136,USE01314,JOB0039,LD001,Loader 3m,2026-05-07,9.0,9.0,16000,Rate card,144000,65000,209000,20900,GST,209000,20900
REV01137,USE01365,JOB0039,LD002,Loader 4m,2026-05-07,8.5,8.5,20142,Override,171207,0,171207,17121,GST,171207,17121
REV01138,USE00024,JOB0001,DZ001,Dozer D6,2026-05-08,10.0,10.0,23000,Rate card,230000,90000,320000,32000,GST,320000,32000
REV01139,USE00012,JOB0001,LD001,Loader 3m,2026-05-08,9.5,9.5,16000,Rate card,152000,65000,217000,21700,GST,217000,21700
REV01140,USE01215,JOB0036,CP001,Compactor 815F,2026-05-08,10.5,10.5,23000,Rate card,241500,0,241500,24150,GST,241500,24150
REV01141,USE01202,JOB0036,EX002,20T Excavator,2026-05-08,9.5,9.5,15000,Rate card,142500,0,142500,14250,GST,142500,14250
REV01142,USE01189,JOB0036,EX003,26T Excavator,2026-05-08,9.0,9.0,15000,Rate card,135000,0,135000,13500,GST,135000,13500
REV01143,USE01176,JOB0036,EX004,35T Excavator,2026-05-08,8.0,8.0,17000,Rate card,136000,0,136000,13600,GST,136000,13600
REV01144,USE01349,JOB0039,DZ001,Dozer D6,2026-05-08,9.0,9.0,23000,Rate card,207000,90000,297000,29700,GST,297000,29700
REV01145,USE01332,JOB0039,GR001,Grader 12M,2026-05-08,10.5,10.5,19000,Rate card,199500,0,199500,19950,GST,199500,19950
REV01146,USE01315,JOB0039,LD001,Loader 3m,2026-05-08,8.5,8.5,16000,Rate card,136000,65000,201000,20100,GST,201000,20100
REV01147,USE01366,JOB0039,LD002,Loader 4m,2026-05-08,7.0,8.0,20142,Override,161136,0,161136,16114,GST,161136,16114
REV01148,USE01216,JOB0036,CP001,Compactor 815F,2026-05-09,9.0,9.0,23000,Rate card,207000,0,207000,20700,GST,207000,20700
REV01149,USE01203,JOB0036,EX002,20T Excavator,2026-05-09,7.5,8.0,15000,Rate card,120000,0,120000,12000,GST,120000,12000
REV01150,USE01190,JOB0036,EX003,26T Excavator,2026-05-09,9.0,9.0,15000,Rate card,135000,0,135000,13500,GST,135000,13500
REV01151,USE01177,JOB0036,EX004,35T Excavator,2026-05-09,8.5,8.5,17000,Rate card,144500,0,144500,14450,GST,144500,14450
REV01152,USE01350,JOB0039,DZ001,Dozer D6,2026-05-09,9.5,9.5,23000,Rate card,218500,0,218500,21850,GST,218500,21850
REV01153,USE01333,JOB0039,GR001,Grader 12M,2026-05-09,7.5,8.0,19000,Rate card,152000,0,152000,15200,GST,152000,15200
REV01154,USE01316,JOB0039,LD001,Loader 3m,2026-05-09,9.0,9.0,16000,Rate card,144000,0,144000,14400,GST,144000,14400
REV01155,USE01367,JOB0039,LD002,Loader 4m,2026-05-09,10.5,10.5,20142,Override,211491,0,211491,21149,GST,211491,21149
REV01156,USE01137,JOB0035,DT001,Dump Truck 30T,2026-05-11,8.0,8.0,16595,Override,132760,70000,202760,20276,GST,202760,20276
REV01157,USE01161,JOB0035,EX001,13T Excavator,2026-05-11,7.5,8.0,14289,Override,114312,50000,164312,16431,GST,164312,16431
REV01158,USE01149,JOB0035,LD001,Loader 3m,2026-05-11,9.0,9.0,16000,Rate card,144000,65000,209000,20900,GST,209000,20900
REV01159,USE01217,JOB0036,CP001,Compactor 815F,2026-05-11,9.5,9.5,23000,Rate card,218500,0,218500,21850,GST,218500,21850
REV01160,USE01204,JOB0036,EX002,20T Excavator,2026-05-11,9.0,9.0,15000,Rate card,135000,0,135000,13500,GST,135000,13500
REV01161,USE01191,JOB0036,EX003,26T Excavator,2026-05-11,9.0,9.0,15000,Rate card,135000,0,135000,13500,GST,135000,13500
REV01162,USE01178,JOB0036,EX004,35T Excavator,2026-05-11,7.0,8.0,17000,Rate card,136000,0,136000,13600,GST,136000,13600
REV01163,USE01351,JOB0039,DZ001,Dozer D6,2026-05-11,10.0,10.0,23000,Rate card,230000,0,230000,23000,GST,230000,23000
REV01164,USE01334,JOB0039,GR001,Grader 12M,2026-05-11,6.0,8.0,19000,Rate card,152000,0,152000,15200,GST,152000,15200
REV01165,USE01317,JOB0039,LD001,Loader 3m,2026-05-11,9.5,9.5,16000,Rate card,152000,65000,217000,21700,GST,217000,21700
